county_fips,county,state,annual_zhvi_2015,annual_zhvi_2024,median_household_income_2015,median_household_income_2024,payment_burden_2015_pct,payment_burden_2024_pct,zhvi_growth_pct,income_growth_pct,payment_growth_pct,burden_change_pp
37007,Anson County,NC,70655.44,154511.24,35307.0,57324.0,9.01,16.73,118.68,62.36,201.63,7.73
37009,Ashe County,NC,204551.61,359057.72,35238.0,57567.0,26.13,38.72,75.53,63.37,142.12,12.59
37013,Beaufort County,NC,115492.21,225222.31,41725.0,58625.0,12.46,23.85,95.01,40.5,168.98,11.39
37015,Bertie County,NC,56254.15,77547.51,31967.0,47587.0,7.92,10.12,37.85,48.86,90.14,2.2
37017,Bladen County,NC,104932.53,147026.07,33882.0,49547.0,13.94,18.42,40.11,46.23,93.26,4.48
37019,Brunswick County,NC,210026.75,408876.41,48831.0,81361.0,19.36,31.2,94.68,66.62,168.52,11.84
37021,Buncombe County,NC,235859.49,477481.3,45094.0,78993.0,23.54,37.53,102.44,75.17,179.23,13.98
37025,Cabarrus County,NC,176981.66,393967.32,57881.0,87867.0,13.76,27.84,122.6,51.81,207.04,14.07
37027,Caldwell County,NC,101387.72,235948.97,39636.0,59968.0,11.51,24.43,132.72,51.3,220.99,12.91
37029,Camden County,NC,211013.42,368508.21,62000.0,89509.0,15.32,25.56,74.64,44.37,140.88,10.24
37031,Carteret County,NC,238503.73,458665.85,50837.0,76739.0,21.12,37.11,92.31,50.95,165.26,15.99
37033,Caswell County,NC,112720.48,210606.24,40504.0,60453.0,12.53,21.63,86.84,49.25,157.71,9.1
37035,Catawba County,NC,131631.55,287611.46,41745.0,70879.0,14.19,25.19,118.5,69.79,201.38,11.0
37037,Chatham County,NC,291376.12,562048.09,58860.0,100222.0,22.28,34.82,92.89,70.27,166.06,12.53
37039,Cherokee County,NC,119674.43,268013.59,38284.0,55351.0,14.07,30.06,123.95,44.58,208.9,15.99
37043,Clay County,NC,159540.73,342920.39,38980.0,64569.0,18.42,32.97,114.94,65.65,196.47,14.55
37045,Cleveland County,NC,108649.32,227142.84,40237.0,61392.0,12.15,22.97,109.06,52.58,188.36,10.82
37047,Columbus County,NC,98126.28,185095.53,34478.0,50741.0,12.81,22.65,88.63,47.17,160.18,9.84
37049,Craven County,NC,140883.73,265558.73,47805.0,65661.0,13.26,25.11,88.49,37.35,159.99,11.84
37051,Cumberland County,NC,123429.01,230083.01,42380.0,60831.0,13.11,23.48,86.41,43.54,157.12,10.37
37053,Currituck County,NC,306195.72,534604.09,66426.0,94709.0,20.75,35.04,74.6,42.58,140.82,14.3
37055,Dare County,NC,317147.56,604822.72,53585.0,87321.0,26.64,43.0,90.71,62.96,163.05,16.36
37057,Davidson County,NC,132913.25,260329.17,46400.0,65644.0,12.89,24.62,95.86,41.47,170.16,11.73
37059,Davie County,NC,181153.75,315536.06,52525.0,77417.0,15.52,25.3,74.18,47.39,140.25,9.78
37061,Duplin County,NC,93880.43,179111.76,38397.0,56729.0,11.0,19.6,90.79,47.74,163.16,8.6
37063,Durham County,NC,190421.52,413766.93,53875.0,84375.0,15.91,30.44,117.29,56.61,199.71,14.54
37065,Edgecombe County,NC,70224.05,147207.3,32529.0,49283.0,9.72,18.54,109.63,51.5,189.14,8.83
37067,Forsyth County,NC,142974.43,282985.22,47346.0,67638.0,13.59,25.97,97.93,42.86,173.0,12.38
37069,Franklin County,NC,174199.42,362827.11,48009.0,72026.0,16.33,31.27,108.28,50.03,187.29,14.94
37071,Gaston County,NC,121701.55,297279.48,45031.0,70318.0,12.16,26.25,144.27,56.15,236.93,14.08
37073,Gates County,NC,120998.99,205325.77,46387.0,68522.0,11.74,18.6,69.69,47.72,134.06,6.86
37075,Graham County,NC,115776.82,228220.37,33827.0,55006.0,15.4,25.76,97.12,62.61,171.89,10.35
37077,Granville County,NC,148605.67,315108.99,50314.0,70353.0,13.29,27.81,112.04,39.83,192.48,14.51
37079,Greene County,NC,102137.37,183516.72,35060.0,57307.0,13.11,19.88,79.68,63.45,147.83,6.77
37081,Guilford County,NC,138808.69,276945.7,48283.0,70304.0,12.94,24.46,99.52,45.61,175.2,11.52
37083,Halifax County,NC,66542.12,102734.21,31952.0,47318.0,9.37,13.48,54.39,48.09,112.95,4.11
37085,Harnett County,NC,147871.06,291174.29,48301.0,72961.0,13.78,24.78,96.91,51.05,171.6,11.0
37087,Haywood County,NC,166737.24,354444.08,43573.0,65113.0,17.22,33.79,112.58,49.43,193.21,16.57
37089,Henderson County,NC,205203.85,438352.77,47280.0,72820.0,19.53,37.37,113.62,54.02,194.65,17.84
37091,Hertford County,NC,82532.9,121768.62,34453.0,48051.0,10.78,15.73,47.54,39.47,103.5,4.95
37093,Hoke County,NC,155843.42,275844.08,42819.0,68243.0,16.38,25.09,77.0,59.38,144.14,8.71
37095,Hyde County,NC,131703.81,214044.96,37074.0,53386.0,15.99,24.89,62.52,44.0,124.17,8.9
37097,Iredell County,NC,195371.89,383091.89,55848.0,85180.0,15.75,27.92,96.08,52.52,170.46,12.18
37099,Jackson County,NC,232864.69,439221.38,41537.0,62044.0,25.23,43.95,88.62,49.37,160.16,18.72
37101,Johnston County,NC,168795.41,349671.26,52681.0,88688.0,14.42,24.48,107.16,68.35,185.74,10.06
37103,Jones County,NC,71223.1,138812.02,39688.0,56456.0,8.08,15.26,94.9,42.25,168.83,7.19
37105,Lee County,NC,124409.89,289301.55,44294.0,71876.0,12.64,24.99,132.54,62.27,220.75,12.35
37107,Lenoir County,NC,69807.37,140352.7,37085.0,52084.0,8.47,16.73,101.06,40.44,177.32,8.26
37109,Lincoln County,NC,190086.74,391387.7,49343.0,83859.0,17.34,28.97,105.9,69.95,184.0,11.64
37113,Macon County,NC,172526.94,347820.08,41395.0,58888.0,18.76,36.67,101.6,42.26,178.08,17.91
37115,Madison County,NC,205137.42,394065.33,37899.0,61754.0,24.36,39.62,92.1,62.94,164.96,15.25
37117,Martin County,NC,79232.29,134084.69,36543.0,52295.0,9.76,15.92,69.23,43.11,133.42,6.16
37119,Mecklenburg County,NC,193231.02,427486.47,57029.0,90698.0,15.25,29.26,121.23,59.04,205.15,14.01
37121,Mitchell County,NC,128947.34,241477.97,39955.0,58182.0,14.53,25.77,87.27,45.62,158.3,11.24
37123,Montgomery County,NC,95132.36,187673.3,39096.0,57356.0,10.95,20.31,97.28,46.71,172.11,9.36
37125,Moore County,NC,206533.69,407344.08,52139.0,85211.0,17.83,29.68,97.23,63.43,172.04,11.85
37127,Nash County,NC,118654.57,237351.34,43450.0,66531.0,12.29,22.15,100.04,53.12,175.91,9.86
37129,New Hanover County,NC,218744.53,451043.28,52456.0,77098.0,18.77,36.32,106.2,46.98,184.41,17.55
37131,Northampton County,NC,58925.34,101391.84,33301.0,51986.0,7.96,12.11,72.07,56.11,137.34,4.14
37133,Onslow County,NC,153876.01,276851.5,46144.0,71800.0,15.01,23.94,79.92,55.6,148.17,8.93
37135,Orange County,NC,270313.94,513108.71,61570.0,83872.0,19.76,37.98,89.82,36.22,161.82,18.22
37137,Pamlico County,NC,137422.46,255878.0,41004.0,63059.0,15.08,25.19,86.2,53.79,156.83,10.11
37139,Pasquotank County,NC,137853.7,254705.29,42171.0,64384.0,14.71,24.56,84.76,52.67,154.85,9.85
37141,Pender County,NC,226879.43,436910.38,49390.0,79480.0,20.68,34.13,92.57,60.92,165.62,13.45
37143,Perquimans County,NC,184862.7,255292.8,42337.0,71446.0,19.65,22.18,38.1,68.76,90.48,2.53
37145,Person County,NC,127268.68,240707.04,43917.0,60520.0,13.04,24.69,89.13,37.81,160.87,11.65
37147,Pitt County,NC,125899.11,238938.54,41909.0,59430.0,13.52,24.96,89.79,41.81,161.78,11.44
37149,Polk County,NC,153402.0,315548.79,45672.0,74525.0,15.12,26.29,105.7,63.17,183.73,11.17
37151,Randolph County,NC,126994.79,240031.76,43216.0,63374.0,13.23,23.51,89.01,46.64,160.7,10.29
37153,Richmond County,NC,73847.37,132328.14,33017.0,50515.0,10.07,16.26,79.19,53.0,147.16,6.2
37157,Rockingham County,NC,118478.57,203589.3,40148.0,56141.0,13.28,22.51,71.84,39.84,137.02,9.23
37159,Rowan County,NC,128808.66,275551.46,44862.0,65555.0,12.92,26.1,113.92,46.13,195.07,13.17
37161,Rutherford County,NC,106136.43,219182.2,36998.0,57208.0,12.91,23.79,106.51,54.62,184.84,10.87
37163,Sampson County,NC,81679.31,143744.91,40660.0,55628.0,9.04,16.04,75.99,36.81,142.74,7.0
37165,Scotland County,NC,75321.15,144626.91,35447.0,55335.0,9.56,16.23,92.01,56.11,164.85,6.66
37169,Stokes County,NC,130699.7,238716.53,42889.0,67343.0,13.72,22.01,82.65,57.02,151.93,8.29
37171,Surry County,NC,118217.68,228851.63,38408.0,55191.0,13.85,25.74,93.58,43.7,167.02,11.89
37173,Swain County,NC,157951.49,327451.56,36103.0,53257.0,19.69,38.17,107.31,47.51,185.95,18.48
37175,Transylvania County,NC,206737.51,469863.48,45792.0,71679.0,20.32,40.7,127.28,56.53,213.49,20.37
37177,Tyrrell County,NC,109231.26,174162.36,33759.0,49846.0,14.56,21.69,59.44,47.65,119.92,7.13
37179,Union County,NC,215807.55,455943.94,71690.0,107681.0,13.55,26.29,111.27,50.2,191.41,12.74
37181,Vance County,NC,94270.59,187748.11,32698.0,54441.0,12.98,21.41,99.16,66.5,174.7,8.43
37183,Wake County,NC,255672.91,497865.2,70629.0,107083.0,16.29,28.86,94.73,51.61,168.59,12.57
37185,Warren County,NC,113362.13,218275.52,34149.0,55287.0,14.94,24.51,92.55,61.9,165.58,9.57
37187,Washington County,NC,72383.15,110368.45,35146.0,51253.0,9.27,13.37,52.48,45.83,110.32,4.1
37191,Wayne County,NC,112877.52,191005.33,41161.0,59786.0,12.34,19.83,69.21,45.25,133.4,7.49
37193,Wilkes County,NC,115005.74,211788.8,40647.0,56053.0,12.73,23.46,84.15,37.9,154.01,10.72
37195,Wilson County,NC,109197.22,217526.01,41276.0,62252.0,11.91,21.69,99.2,50.82,174.77,9.79
37197,Yadkin County,NC,126671.57,228416.8,41208.0,66012.0,13.84,21.48,80.32,60.19,148.72,7.65
37199,Yancey County,NC,163104.09,326240.1,36418.0,62198.0,20.16,32.56,100.02,70.79,175.89,12.4
38015,Burleigh County,ND,270107.36,340929.6,66057.0,91254.0,18.4,23.19,26.22,38.14,74.1,4.79
38017,Cass County,ND,223618.46,318621.68,55946.0,77791.0,17.99,25.43,42.48,39.05,96.53,7.44
38035,Grand Forks County,ND,218452.72,263052.55,52022.0,70919.0,18.9,23.03,20.42,36.33,66.09,4.13
38049,McHenry County,ND,253344.62,157781.6,56351.0,77267.0,20.24,12.68,-37.72,37.12,-14.1,-7.56
38055,McLean County,ND,175330.39,200736.27,62480.0,81639.0,12.63,15.26,14.49,30.66,57.92,2.63
38057,Mercer County,ND,215336.81,223773.36,75698.0,93154.0,12.8,14.91,3.92,23.06,43.34,2.11
38071,Ramsey County,ND,162445.92,210321.03,51607.0,74421.0,14.17,17.54,29.47,44.21,78.58,3.38
38077,Richland County,ND,131868.48,212164.64,56942.0,80180.0,10.42,16.43,60.89,40.81,121.92,6.0
38089,Stark County,ND,280205.09,285136.94,76844.0,88681.0,16.41,19.96,1.76,15.4,40.36,3.55
38097,Traill County,ND,172539.9,209505.63,54814.0,85101.0,14.17,15.28,21.42,55.25,67.48,1.12
38099,Walsh County,ND,134089.65,162484.58,51749.0,73571.0,11.66,13.71,21.18,42.17,67.14,2.05
38101,Ward County,ND,275948.93,265094.51,61170.0,73522.0,20.3,22.38,-3.93,20.19,32.51,2.08
38105,Williams County,ND,334890.28,315976.47,89860.0,98038.0,16.77,20.01,-5.65,9.1,30.14,3.23
39001,Adams County,OH,97650.4,174322.1,36609.0,55832.0,12.01,19.38,78.52,52.51,146.23,7.38
39003,Allen County,OH,94666.1,173105.27,49297.0,67677.0,8.64,15.88,82.86,37.28,152.22,7.24
39005,Ashland County,OH,113732.04,220696.1,48338.0,73005.0,10.59,18.77,94.05,51.03,167.66,8.18
39007,Ashtabula County,OH,88189.63,163015.48,44258.0,60480.0,8.97,16.73,84.85,36.65,154.96,7.76
39009,Athens County,OH,112667.24,174382.29,38400.0,54806.0,13.21,19.75,54.78,42.72,113.49,6.55
39011,Auglaize County,OH,124575.7,216759.62,58840.0,82460.0,9.53,16.32,74.0,40.14,140.0,6.79
39013,Belmont County,OH,96213.18,128004.34,45675.0,58332.0,9.48,13.62,33.04,27.71,83.51,4.14
39015,Brown County,OH,129132.05,245147.64,47202.0,68663.0,12.31,22.16,89.84,45.47,161.85,9.85
39017,Butler County,OH,152450.97,296690.16,58954.0,80560.0,11.64,22.86,94.61,36.65,168.43,11.22
39019,Carroll County,OH,107996.3,181085.77,52166.0,70614.0,9.32,15.92,67.68,35.36,131.28,6.6
39021,Champaign County,OH,125018.76,232945.05,58837.0,73034.0,9.56,19.8,86.33,24.13,157.01,10.24
39023,Clark County,OH,91324.06,184209.27,47651.0,65529.0,8.63,17.45,101.71,37.52,178.22,8.83
39025,Clermont County,OH,163778.78,312508.85,62214.0,87991.0,11.85,22.05,90.81,41.43,163.19,10.2
39027,Clinton County,OH,116879.44,238063.66,47055.0,67463.0,11.18,21.91,103.68,43.37,180.94,10.73
39029,Columbiana County,OH,92799.12,156847.53,42301.0,59141.0,9.87,16.46,69.02,39.81,133.13,6.59
39031,Coshocton County,OH,94050.7,170898.98,41643.0,61297.0,10.17,17.31,81.71,47.2,150.64,7.14
39033,Crawford County,OH,79748.41,149440.1,41471.0,59571.0,8.66,15.57,87.39,43.64,158.47,6.92
39035,Cuyahoga County,OH,105562.41,204366.95,45506.0,66081.0,10.44,19.2,93.6,45.21,167.03,8.76
39037,Darke County,OH,138486.92,192263.6,51131.0,70987.0,12.19,16.81,38.83,38.83,91.49,4.62
39039,Defiance County,OH,102539.58,171459.07,53936.0,71913.0,8.56,14.8,67.21,33.33,130.64,6.25
39041,Delaware County,OH,286110.79,506364.23,97679.0,136215.0,13.18,23.08,76.98,39.45,144.11,9.89
39043,Erie County,OH,128079.29,223256.9,48129.0,72400.0,11.98,19.14,74.31,50.43,140.43,7.17
39045,Fairfield County,OH,174246.65,353365.07,61450.0,90728.0,12.76,24.18,102.8,47.65,179.72,11.42
39047,Fayette County,OH,119042.4,227774.51,45068.0,68224.0,11.89,20.73,91.34,51.38,163.92,8.84
39049,Franklin County,OH,137004.81,294037.88,53939.0,76578.0,11.43,23.84,114.62,41.97,196.03,12.41
39051,Fulton County,OH,125673.3,217031.36,58782.0,75421.0,9.62,17.86,72.69,28.31,138.2,8.24
39053,Gallia County,OH,104054.0,160596.48,38738.0,54723.0,12.09,18.22,54.34,41.26,112.88,6.13
39055,Geauga County,OH,216303.82,354877.15,76315.0,110508.0,12.76,19.94,64.06,44.81,126.3,7.18
39057,Greene County,OH,161304.14,286439.5,61250.0,87684.0,11.85,20.28,77.58,43.16,144.94,8.43
39059,Guernsey County,OH,101255.34,160244.2,41630.0,62931.0,10.95,15.81,58.26,51.17,118.29,4.86
39061,Hamilton County,OH,133750.98,262172.27,51070.0,73166.0,11.79,22.25,96.02,43.27,170.37,10.46
39063,Hancock County,OH,133050.35,228155.49,55265.0,80864.0,10.84,17.52,71.48,46.32,136.53,6.68
39065,Hardin County,OH,102024.57,171432.11,44101.0,68612.0,10.41,15.51,68.03,55.58,131.77,5.1
39067,Harrison County,OH,87449.25,146689.01,44221.0,60099.0,8.9,15.15,67.74,35.91,131.37,6.25
39069,Henry County,OH,112562.84,192453.34,56986.0,69439.0,8.89,17.21,70.97,21.85,135.83,8.32
39071,Highland County,OH,90712.78,185567.75,41494.0,62366.0,9.84,18.47,104.57,50.3,182.16,8.63
39073,Hocking County,OH,141722.35,275299.91,43598.0,63690.0,14.63,26.83,94.25,46.08,167.94,12.2
39075,Holmes County,OH,178482.99,332361.97,53540.0,77621.0,15.0,26.58,86.21,44.98,156.85,11.58
39077,Huron County,OH,106395.72,182340.3,48838.0,72260.0,9.81,15.67,71.38,47.96,136.39,5.86
39079,Jackson County,OH,89510.96,155167.0,42828.0,59581.0,9.41,16.17,73.35,39.12,139.1,6.76
39083,Knox County,OH,120553.36,264567.07,50914.0,72305.0,10.66,22.72,119.46,42.01,202.71,12.06
39085,Lake County,OH,139968.89,233634.05,60782.0,84484.0,10.36,17.17,66.92,39.0,130.23,6.8
39087,Lawrence County,OH,99507.46,135345.17,39698.0,61638.0,11.28,13.63,36.02,55.27,87.61,2.35
39089,Licking County,OH,190588.68,328986.54,59119.0,86157.0,14.51,23.71,72.62,45.73,138.09,9.2
39091,Logan County,OH,129747.07,235762.59,49690.0,75055.0,11.75,19.5,81.71,51.05,150.64,7.75
39093,Lorain County,OH,131195.74,241258.91,52779.0,79139.0,11.19,18.93,83.89,49.94,153.65,7.74
39095,Lucas County,OH,85332.62,162359.32,43136.0,63774.0,8.9,15.81,90.27,47.84,162.44,6.9
39097,Madison County,OH,162818.4,310608.05,63736.0,84632.0,11.5,22.78,90.77,32.79,163.13,11.29
39099,Mahoning County,OH,78114.35,156517.39,42443.0,58133.0,8.28,16.71,100.37,36.97,176.37,8.43
39105,Meigs County,OH,95014.46,108314.72,38479.0,54483.0,11.11,12.34,14.0,41.59,57.24,1.23
39107,Mercer County,OH,155320.11,246407.99,56124.0,75311.0,12.46,20.31,58.65,34.19,118.82,7.86
39109,Miami County,OH,139421.84,251718.4,51685.0,83948.0,12.14,18.62,80.54,62.42,149.03,6.47
39113,Montgomery County,OH,92238.0,188849.29,46696.0,66349.0,8.89,17.67,104.74,42.09,182.4,8.78
39115,Morgan County,OH,92760.17,160002.59,39969.0,64911.0,10.45,15.3,72.49,62.4,137.92,4.86
39117,Morrow County,OH,155530.36,269232.61,52312.0,84191.0,13.38,19.85,73.11,60.94,138.77,6.47
39119,Muskingum County,OH,101895.4,202860.48,43324.0,63161.0,10.59,19.94,99.09,45.79,174.6,9.35
39123,Ottawa County,OH,158047.29,267852.24,58793.0,76709.0,12.1,21.68,69.48,30.47,133.76,9.58
39125,Paulding County,OH,85460.09,148484.41,49796.0,68923.0,7.72,13.37,73.75,38.41,139.65,5.65
39127,Perry County,OH,100601.06,215764.04,44738.0,68322.0,10.12,19.61,114.47,52.72,195.83,9.48
39129,Pickaway County,OH,156865.85,313064.48,58472.0,81135.0,12.07,23.95,99.57,38.76,175.28,11.88
39131,Pike County,OH,102643.89,165200.99,39851.0,59100.0,11.59,17.35,60.95,48.3,122.0,5.76
39133,Portage County,OH,148214.33,258431.13,53609.0,79710.0,12.44,20.13,74.36,48.69,140.5,7.68
39135,Preble County,OH,113534.02,215692.24,51042.0,71966.0,10.01,18.61,89.98,40.99,162.04,8.6
39137,Putnam County,OH,131473.98,222905.14,60036.0,88101.0,9.86,15.71,69.54,46.75,133.85,5.85
39139,Richland County,OH,83648.7,177088.54,45273.0,66025.0,8.32,16.65,111.71,45.84,192.01,8.34
39141,Ross County,OH,108488.72,194403.7,45615.0,67519.0,10.7,17.87,79.19,48.02,147.16,7.17
39143,Sandusky County,OH,102372.85,173924.05,49994.0,66851.0,9.22,16.15,69.89,33.72,134.34,6.94
39145,Scioto County,OH,84542.48,131187.13,37277.0,55235.0,10.21,14.74,55.17,48.17,114.03,4.54
39147,Seneca County,OH,97063.28,166919.71,48617.0,65260.0,8.99,15.88,71.97,34.23,137.2,6.89
39149,Shelby County,OH,120991.0,211894.61,59149.0,75593.0,9.21,17.4,75.13,27.8,141.56,8.2
39151,Stark County,OH,110314.39,199148.32,48976.0,69455.0,10.14,17.8,80.53,41.81,149.01,7.66
39153,Summit County,OH,115556.74,212666.81,51434.0,70449.0,10.11,18.74,84.04,36.97,153.85,8.63
39155,Trumbull County,OH,80103.08,151310.74,42831.0,60389.0,8.42,15.56,88.9,40.99,160.55,7.14
39157,Tuscarawas County,OH,111478.55,192162.42,47588.0,66524.0,10.54,17.93,72.38,39.79,137.76,7.39
39159,Union County,OH,217263.0,397705.93,76116.0,119133.0,12.85,20.72,83.05,56.52,152.49,7.88
39161,Van Wert County,OH,86585.49,170723.36,51264.0,72213.0,7.6,14.68,97.17,40.86,171.96,7.08
39165,Warren County,OH,209314.55,393673.74,81383.0,113333.0,11.58,21.56,88.08,39.26,159.42,9.99
39167,Washington County,OH,116135.1,172648.38,44697.0,65321.0,11.69,16.41,48.66,46.14,105.05,4.71
39171,Williams County,OH,92540.92,170968.36,49031.0,63288.0,8.49,16.77,84.75,29.08,154.83,8.28
39173,Wood County,OH,147994.83,235830.76,57390.0,77522.0,11.61,18.89,59.35,35.08,119.8,7.28
39175,Wyandot County,OH,103255.5,176252.91,51109.0,63875.0,9.09,17.13,70.7,24.98,135.44,8.04
40001,Adair County,OK,84095.37,158358.32,31572.0,48550.0,11.99,20.25,88.31,53.78,159.74,8.26
40009,Beckham County,OK,137222.87,140079.04,51394.0,57449.0,12.02,15.14,2.08,11.78,40.8,3.12
40011,Blaine County,OK,73604.95,106596.61,43540.0,59556.0,7.61,11.11,44.82,36.78,99.76,3.5
40013,Bryan County,OK,112648.79,226781.42,40875.0,60458.0,12.4,23.29,101.32,47.91,177.68,10.88
40015,Caddo County,OK,93097.52,102269.08,43548.0,56389.0,9.62,11.26,9.85,29.49,51.52,1.64
40017,Canadian County,OK,165508.63,266420.56,63291.0,91636.0,11.77,18.05,60.97,44.79,122.03,6.28
40019,Carter County,OK,97307.58,176530.92,45287.0,60179.0,9.67,18.21,81.42,32.88,150.23,8.54
40021,Cherokee County,OK,112151.1,196062.11,40600.0,54705.0,12.43,22.25,74.82,34.74,141.13,9.82
40023,Choctaw County,OK,72290.62,137555.39,30572.0,39680.0,10.64,21.52,90.28,29.79,162.46,10.88
40027,Cleveland County,OK,157637.4,246671.87,59417.0,78643.0,11.94,19.47,56.48,32.36,115.84,7.53
40029,Coal County,OK,65719.35,112902.25,38954.0,50771.0,7.59,13.81,71.79,30.34,136.96,6.21
40031,Comanche County,OK,108138.16,147012.7,46821.0,62306.0,10.4,14.65,35.95,33.07,87.52,4.25
40033,Cotton County,OK,56348.61,100016.8,42901.0,53567.0,5.91,11.59,77.5,24.86,144.82,5.68
40035,Craig County,OK,91784.67,183565.85,41119.0,55309.0,10.05,20.6,100.0,34.51,175.86,10.56
40037,Creek County,OK,125233.86,203685.63,47395.0,61799.0,11.89,20.46,62.64,30.39,124.34,8.57
40039,Custer County,OK,112171.49,160427.17,47745.0,60435.0,10.57,16.48,43.02,26.58,97.27,5.91
40041,Delaware County,OK,154657.33,267935.97,38840.0,53179.0,17.92,31.28,73.24,36.92,138.96,13.36
40045,Ellis County,OK,83290.46,103292.76,57524.0,65593.0,6.52,9.78,24.02,14.03,71.06,3.26
40047,Garfield County,OK,97033.35,133174.04,49070.0,65358.0,8.9,12.65,37.25,33.19,89.31,3.75
40049,Garvin County,OK,76779.25,142119.64,46139.0,56297.0,7.49,15.67,85.1,22.02,155.31,8.18
40051,Grady County,OK,129288.5,224177.15,53208.0,74426.0,10.94,18.7,73.39,39.88,139.16,7.76
40053,Grant County,OK,78166.77,115110.56,50729.0,61169.0,6.94,11.68,47.26,20.58,103.12,4.75
40057,Harmon County,OK,66817.69,82484.22,33144.0,44893.0,9.07,11.41,23.45,35.45,70.27,2.33
40061,Haskell County,OK,79917.55,160766.15,36888.0,50066.0,9.75,19.93,101.17,35.72,177.47,10.18
40063,Hughes County,OK,56293.07,109162.62,37676.0,52070.0,6.72,13.02,93.92,38.2,167.48,6.29
40065,Jackson County,OK,79513.6,120569.63,44723.0,61097.0,8.0,12.25,51.63,36.61,109.15,4.25
40067,Jefferson County,OK,47832.41,95587.56,36227.0,51511.0,5.94,11.52,99.84,42.19,175.64,5.58
40069,Johnston County,OK,68437.31,141916.72,38980.0,49529.0,7.9,17.79,107.37,27.06,186.03,9.89
40071,Kay County,OK,72880.61,110920.15,43373.0,57006.0,7.56,12.08,52.19,31.43,109.92,4.52
40073,Kingfisher County,OK,142729.93,219400.95,59462.0,83475.0,10.8,16.32,53.72,40.38,112.03,5.51
40077,Latimer County,OK,96074.03,152966.23,38313.0,47142.0,11.29,20.14,59.22,23.04,119.61,8.86
40079,Le Flore County,OK,89986.99,160895.12,38261.0,52370.0,10.59,19.07,78.8,36.88,146.62,8.49
40081,Lincoln County,OK,91704.54,176179.68,46976.0,63528.0,8.79,17.22,92.12,35.24,164.99,8.43
40083,Logan County,OK,199897.61,312824.16,57892.0,81339.0,15.54,23.88,56.49,40.5,115.85,8.33
40085,Love County,OK,110862.2,204368.0,45223.0,63781.0,11.03,19.89,84.34,41.04,154.27,8.86
40087,McClain County,OK,168750.25,282014.1,56700.0,82649.0,13.4,21.18,67.12,45.77,130.51,7.79
40089,McCurtain County,OK,109690.31,206887.64,31723.0,50467.0,15.56,25.45,88.61,59.09,160.15,9.89
40091,McIntosh County,OK,105744.56,189433.9,35775.0,51124.0,13.3,23.0,79.14,42.9,147.1,9.7
